"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"REV3L",0.135187504433914,2.90320966505942,0.952080678814757,0.343102228591865,0.999798845119145,-5.00989293255426
"RPL36AP13",-0.245682865257103,1.15454299615835,-0.952066971020192,0.343109149322784,0.999798845119145,-5.00990319202281
"SLC14A2-AS1",0.216587470411872,0.481874712583834,0.952058464104782,0.343113444302209,0.999798845119145,-5.00990955886994
"PCDH1",0.168810768324076,1.09930307712163,0.951991915392824,0.343147044679718,0.999798845119145,-5.009959364126
"MRAP2",-0.187754662372019,0.620004393772966,-0.951966656140469,0.343159798608547,0.999798845119145,-5.00997826733262
"FBXL5",0.17898759498447,5.5271383813278,0.951891535037648,0.343197730650272,0.999798845119145,-5.01003448262745
"UPF3AP3",-0.243245043205994,0.896101581224993,-0.951885659232322,0.343200697724556,0.999798845119145,-5.01003887947915
"PSAP",0.14264443987201,7.71130292455035,0.951727468687454,0.343280584608605,0.999798845119145,-5.01015724309984
"HOXB4",0.224515842127226,1.54550831390364,0.951684382631039,0.343302345332503,0.999798845119145,-5.01018947823061
"PATL1",0.136735719702118,4.51755411679054,0.951612009888536,0.343338899382618,0.999798845119145,-5.01024362117734
"C16orf86",0.178729548637686,0.708275645290522,0.951591089725816,0.343349466215169,0.999798845119145,-5.01025927105844
"BCAS1",0.137121248686227,0.516663829235437,0.951586318134734,0.343351876388623,0.999798845119145,-5.01026284052613
"ANGPT1",-0.276303610901997,3.48254486659545,-0.951547833645941,0.343371315649497,0.999798845119145,-5.01029162884329
"RPL37A-DT",0.173375495684693,0.556332591899631,0.951309846897703,0.34349154319251,0.999798845119145,-5.01046962944194
"LINC01121",-0.160635718575962,0.45443879752545,-0.951299618717245,0.343496710935418,0.999798845119145,-5.01047727856267
"SLC38A1",-0.179242696786902,3.65183126654891,-0.951246749518162,0.343523423666625,0.999798845119145,-5.01051681538333
"MBIP",-0.222926991851259,2.58609592660262,-0.951166305553116,0.343564071424192,0.999798845119145,-5.01057696912396
"HRAS",0.225462215309403,3.15151465702767,0.951143049995045,0.343575822870637,0.999798845119145,-5.01059435804847
"ENO2",0.258225428567056,3.61844386383401,0.951056698796288,0.343619459941156,0.999798845119145,-5.01065892195344
"MICB",0.207714536355417,3.4128542993864,0.950998002386899,0.343649123874205,0.999798845119145,-5.01070280537478
"ZNF668",0.165347214586916,1.02135192663945,0.950893146044764,0.343702120192949,0.999798845119145,-5.0107811929134
"PAX3",0.154452151473941,0.449282563179452,0.950750129206264,0.343774412052805,0.999798845119145,-5.01088809446074
"THEM6",0.176616214852569,0.858909744432388,0.950436754177809,0.343932850621399,0.999798845119145,-5.01112227941256
"BOLA3",0.237710760475323,2.41433783094228,0.950393061682284,0.343954944763134,0.999798845119145,-5.01115492477221
"NFYB",-0.134802461229346,3.71141199664963,-0.950313146309919,0.343995358233339,0.999798845119145,-5.01121463067096
"PDK4",0.229910378535958,4.28321462383962,0.950199013514584,0.344053080894888,0.999798845119145,-5.01129989235101
"TECRL",0.108303584159788,0.235410106983825,0.950149761135477,0.344077992221094,0.999798845119145,-5.01133668271055
"DAPK1",0.166016053611979,3.25378549801458,0.949816779186526,0.34424644153688,0.999798845119145,-5.01158536327252
"TMCC2",-0.187986883179577,4.88299775648595,-0.94980600199879,0.344251894404776,0.999798845119145,-5.01159341056037
"LINC02199",-0.129517099889824,0.33837026252189,-0.949555715600371,0.344378545999919,0.999798845119145,-5.01178027333983
"LINC02293",0.131153697165575,0.301790025875663,0.949482725742903,0.344415486489689,0.999798845119145,-5.01183475816707
"IDNK",0.245732411684354,2.78614796780739,0.949405683690647,0.344454480592892,0.999798845119145,-5.01189226338552
"SEC61A2",0.18082149131889,0.775968128860243,0.949231753465445,0.344542524222362,0.999798845119145,-5.01202207040586
"THOC1",0.159620030235761,2.09515905148976,0.949077006302454,0.344620869600581,0.999798845119145,-5.01213754118179
"ASPM",0.168170767775595,2.03457442449616,0.948990922696516,0.34466445698549,0.999798845119145,-5.01220176791077
"DLGAP2",0.131666223049534,0.434099444190258,0.948977393840317,0.344671307481049,0.999798845119145,-5.01221186123168
"TBC1D22A",0.133853131871375,4.29842701102504,0.948951999754841,0.344684166312785,0.999798845119145,-5.01223080632917
"CLP1",0.210712941124882,2.82805992540908,0.948928131531874,0.344696252774551,0.999798845119145,-5.01224861261329
"FAM151B",-0.192528882196262,1.33119058319807,-0.948840507791474,0.344740626294213,0.999798845119145,-5.01231397832291
"B4GALNT1",0.0979445715308815,0.238159549348148,0.948837662648552,0.34474206716433,0.999798845119145,-5.01231610064834
"GASK1A",-0.23424594058494,2.19003067765433,-0.94881477050506,0.344753660609536,0.999798845119145,-5.01233317674371
"MRPS12",0.251999478115999,3.35913873787988,0.948620389705906,0.344852112536372,0.999798845119145,-5.01247815628097
"ACP1",-0.110877329568294,5.26121579415048,-0.948598863746348,0.344863016336778,0.999798845119145,-5.01249420969476
"RPH3AL",0.174952925967408,1.35782769488653,0.948441761556674,0.344942601926262,0.999798845119145,-5.01261136096903
"RN7SL448P",0.260335441095802,2.56143777762431,0.948340496930245,0.344993907343422,0.999798845119145,-5.01268686402563
"COPRS",0.252668644242938,3.42141838563187,0.948326832950274,0.345000830535227,0.999798845119145,-5.01269705130412
"ERVK3-1",0.113268296768701,0.299018459296491,0.9482954817403,0.345016715736863,0.999798845119145,-5.01272042488
"PIGC",-0.228113220597415,2.94486666206218,-0.948170869830884,0.345079859450394,0.999798845119145,-5.01281332053024
"ATP6V1B2",0.1559212774588,4.75691608017065,0.947969115765071,0.3451821086976,0.999798845119145,-5.01296369870935
"ZBED5",-0.15217901870673,2.0388922467643,-0.947905967410087,0.345214116396,0.999798845119145,-5.01301076013303
"UBE2F",0.149070430840261,3.09320290227102,0.947869422129118,0.345232640800201,0.999798845119145,-5.01303799416402
"MOB1B",-0.235304603798626,5.01906548038847,-0.947832550328511,0.345251331364553,0.999798845119145,-5.01306547047825
"CNST",-0.204765995593512,5.27634161926307,-0.947819537992731,0.345257927561381,0.999798845119145,-5.01307516682596
"THAP9",-0.158454020779477,0.860071786117354,-0.947777374819319,0.345279301423401,0.999798845119145,-5.01310658448436
"MMP14",-0.167691137469213,0.861442287829763,-0.947611475330074,0.34536340948376,0.999798845119145,-5.01323019027588
"HPF1",-0.23184626516369,3.00361748924704,-0.947471316732258,0.345434477689013,0.999798845119145,-5.01333460091017
"RN7SL7P",0.238687409296134,3.34950964940255,0.947371136476852,0.345485280440131,0.999798845119145,-5.01340922054247
"EIF2S2P4",0.197255176160593,1.36374025259338,0.947270072747426,0.345536536102983,0.999798845119145,-5.01348449039277
"FOSL1",-0.231972729257728,1.53844498642638,-0.947254554180476,0.345544406962319,0.999798845119145,-5.01349604755306
"RNF20",-0.165306817965246,5.39345470197028,-0.947175900163825,0.345584301260612,0.999798845119145,-5.0135546207942
"FAM114A2",0.125252524481315,3.63715147845726,0.947008436064404,0.345669251050425,0.999798845119145,-5.01367931455678
"HSD17B14",0.284150723154319,1.44033560767053,0.946906549722757,0.345720941701192,0.999798845119145,-5.01375516854313
"GZMH",0.259255072718712,5.40068207470612,0.946836354347253,0.345756557275231,0.999798845119145,-5.01380742407111
"KIAA1328",-0.13207147885575,1.60619347859613,-0.946673471327989,0.34583920962829,0.999798845119145,-5.01392866440479
"METTL21EP",-0.255449209236738,1.43948888335113,-0.94657175745287,0.345890829159367,0.999798845119145,-5.01400436372657
"CRBN",-0.105322960171036,4.32531155953009,-0.946482373076177,0.345936195608304,0.999798845119145,-5.01407088038275
"SOD2",0.157525487523828,7.37689966813543,0.946379734776082,0.345988293736805,0.999798845119145,-5.01414725253611
"RHBDL2",0.161966253079812,0.407031595442541,0.946192125582208,0.34608353529455,0.999798845119145,-5.01428682970485
"GAB1",-0.128519039566706,2.7863877948122,-0.946127040169153,0.346116580465824,0.999798845119145,-5.0143352454987
"SERPINF2",0.218053065785867,1.0381747176713,0.946023614501924,0.346169095944121,0.999798845119145,-5.01441217515477
"RRAGD",0.22505930373832,3.64726881002465,0.945948429633777,0.346207275085926,0.999798845119145,-5.01446809367787
"CLPB",0.141304104874032,1.76434742568794,0.945941086820146,0.346211003938328,0.999798845119145,-5.01447355464013
"TNPO2",0.13566332218622,2.91351173408144,0.945872059566418,0.346246058858646,0.999798845119145,-5.01452488922688
"MBD3",0.155278858490465,1.79437693642931,0.945566598700602,0.346401212135255,0.999798845119145,-5.01475201202346
"GJA3",-0.11033661903691,0.264823092277357,-0.945441657922618,0.346464686452676,0.999798845119145,-5.01484488992969
"LCP1",0.172736717536647,8.11120549331275,0.945209290402897,0.346582757299462,0.999798845119145,-5.01501759422534
"SLC36A1",0.173278389624722,1.62134272979794,0.945186020840341,0.346594582485894,0.999798845119145,-5.01503488674738
"VSTM5",-0.142898424460654,0.391238611649588,-0.945174987376048,0.346600189591275,0.999798845119145,-5.01504308600031
"PRKCA",-0.160046774814078,3.42153039287125,-0.945171982956045,0.34660171642011,0.999798845119145,-5.01504531864633
"PRAF2",0.173450432223052,0.728942617839664,0.94490349052841,0.346738180239124,0.999798845119145,-5.01524481275971
"C1orf220",-0.14456399487469,0.338680728462847,-0.944882089491557,0.346749059010148,0.999798845119145,-5.0152607116759
"POT1-AS1",-0.122832795828887,0.49276743109106,-0.944880109074328,0.3467500657251,0.999798845119145,-5.01526218291795
"APOH",0.316992424582329,2.12715590847816,0.944655517081139,0.346864245878273,0.999798845119145,-5.01542901156578
"LEMD1-DT",0.151563203656928,0.38810970896996,0.944567223351266,0.346909140101415,0.999798845119145,-5.01549458617061
"GRIN2D",0.124833941077482,0.517181458506848,0.944388675470124,0.346999936804846,0.999798845119145,-5.01562717298883
"BOLA3-DT",0.179265508291507,1.33967797568327,0.94438739970322,0.347000585623944,0.999798845119145,-5.01562812026459
"DCST2",-0.153693025433037,0.428684472060826,-0.944229091368381,0.347081102854866,0.999798845119145,-5.01574565679929
"ZBTB26",0.156359785136688,1.45584091470992,0.944202044825383,0.347094860207043,0.999798845119145,-5.01576573565948
"GJB3",0.137927227995722,0.278080283873372,0.944035357620536,0.347179654205358,0.999798845119145,-5.01588946874788
"PCDH8",0.110369487778057,0.28129758019785,0.944027292622132,0.347183757219323,0.999798845119145,-5.01589545490966
"PDLIM7",0.129469066108038,4.81698425504598,0.943922102610384,0.347237274797384,0.999798845119145,-5.01597352651577
"RPS18P5",-0.261035706930151,4.23435350218716,-0.943765683551246,0.347316866040856,0.999798845119145,-5.01608960433696
"GFER",-0.214734080682466,2.23494931691523,-0.943764309767437,0.347317565120062,0.999798845119145,-5.01609062373163
"NFKB2",-0.159262607925333,3.90891436216257,-0.943763867418556,0.347317790218922,0.999798845119145,-5.01609095196934
"VDAC3",-0.149506168154681,5.95762106924519,-0.943686884716988,0.347356965975558,0.999798845119145,-5.01614807342054
"EXOSC8",0.131587442616174,1.13132527962263,0.943607513902905,0.347397360002506,0.999798845119145,-5.01620696207476
"TBRG1",-0.165899178160746,2.37895547060693,-0.943455040955742,0.347474966245866,0.999798845119145,-5.01632007474524
"NEBL",0.155253776929833,1.29448328024385,0.94335309187129,0.347526862901409,0.999798845119145,-5.01639569608248
"SLA",0.165510873699199,5.24583710332679,0.943233903650126,0.347587541385455,0.999798845119145,-5.01648409448785
"DLGAP4",0.145735332138392,3.4146867758137,0.943183058645169,0.347613428553259,0.999798845119145,-5.01652180140187
"LYAR",0.177839184139705,5.01946864092119,0.943062014563493,0.347675061799538,0.999798845119145,-5.01661156028466
"RBM38",-0.165349139143328,6.48776748962995,-0.942945820829329,0.347734231970221,0.999798845119145,-5.01669771181671
"FAM3C2P",-0.235202383600224,1.34180117387485,-0.942846242979443,0.34778494587865,0.999798845119145,-5.01677153526045
"IGLV8-61",0.364907268899662,1.26695959228732,0.942821628482827,0.347797482506911,0.999798845119145,-5.01678978238591
"BEX4",-0.174080970695702,5.77997913878558,-0.942804608403286,0.347806151325354,0.999798845119145,-5.0168023993736
"TMSB15B-AS1",-0.128809785935438,0.390694808995926,-0.942803518590594,0.347806706403201,0.999798845119145,-5.01680320724432
"MSANTD7",-0.169750264297152,2.21529485109067,-0.942799588375571,0.347808708197155,0.999798845119145,-5.01680612067828
"NAXD",-0.160900124716185,2.87361227260205,-0.942733491630825,0.347842374659493,0.999798845119145,-5.01685511583126
"FRRS1",0.128763237498517,0.597714074163294,0.942723174684114,0.3478476297991,0.999798845119145,-5.01686276311087
"USPL1",-0.160632105670741,2.7429752890705,-0.94266773503359,0.347875869951014,0.999798845119145,-5.01690385550156
"UBE2E4P",0.211163847825927,0.953850059557982,0.942653708877219,0.347883014905303,0.999798845119145,-5.01691425144491
"RNA5SP502",-0.215542959404525,6.29040410910438,-0.942464416716617,0.347979449989471,0.999798845119145,-5.01705453666324
"GPR78",0.111019214639509,0.320369841971885,0.942313732717917,0.348056228417996,0.999798845119145,-5.0171661894543
"BCL6",0.181082129384237,4.42191317964463,0.942292746403757,0.348066922497673,0.999798845119145,-5.01718173835942
"SLCO3A1",-0.131612159523742,1.85062228284375,-0.942125748237388,0.348152027962799,0.999798845119145,-5.01730545634786
"LINC01791",0.140673710410293,0.345349832948921,0.941781345554133,0.348327584495461,0.999798845119145,-5.01756053378444
"IL1RL2",0.176540303088146,0.441594429762612,0.941515892283569,0.348462936095739,0.999798845119145,-5.01775707591722
"RPL9P7",-0.260746436142097,2.33522329028789,-0.941507286681071,0.348467324561222,0.999798845119145,-5.01776344661298
"RDXP1",0.152983190330575,0.388078997587173,0.941459598360778,0.348491644078559,0.999798845119145,-5.01779874906513
"RAMP1",-0.241768715280595,1.23169870822375,-0.941383199720181,0.348530607218624,0.999798845119145,-5.01785530138205
"SLC1A2",0.11899934050786,0.381599828316518,0.941347135719689,0.348549000754844,0.999798845119145,-5.01788199535549
"EIF4EBP2",0.160471196742853,5.84305871260136,0.941315814642066,0.34856497578974,0.999798845119145,-5.01790517788234
"EXOC4",0.118334355140532,3.27390482699071,0.941226805813977,0.348610376518392,0.999798845119145,-5.01797105429297
"SMC5",0.130739070881786,4.10260802965336,0.94117818816848,0.348635176526339,0.999798845119145,-5.01800703416553
"ZC3H10",-0.155165941239892,1.29118108516517,-0.941044744434232,0.348703252416586,0.999798845119145,-5.0181057808853
"DHX33",0.145506206431408,2.33716053746533,0.941036941688185,0.348707233227124,0.999798845119145,-5.01811155439622
"DHRS4L2",0.20104650916055,1.96844029667968,0.940976205967373,0.348738220420721,0.999798845119145,-5.01815649316759
"INSYN1-AS1",0.176487942642326,0.377861905017977,0.940965553797419,0.34874365531054,0.999798845119145,-5.01816437448703
"SH3GL3",0.163735517454826,0.551983592688155,0.940905826567891,0.348774130009363,0.999798845119145,-5.01820856380324
"TXNDC11-AS1",0.115889538900931,0.23537756236926,0.940900452145383,0.348776872291737,0.999798845119145,-5.01821253994608
"FAM53B",-0.175224740152953,3.47210665832393,-0.94065000982294,0.348904675102651,0.999798845119145,-5.01839779922713
"EEF1A2",-0.18493191921888,0.593111881124065,-0.940592363210451,0.348934096918479,0.999798845119145,-5.01844043520982
"TRAK1",0.14678392077173,3.32025673463127,0.940558888031364,0.348951182793307,0.999798845119145,-5.01846519259409
"ABCA6",-0.140029108196786,0.656985706177725,-0.940242428873325,0.349112731511881,0.999798845119145,-5.01869919496405
"LINC02289",0.161447682232794,0.74785396918715,0.940234203156408,0.349116931286392,0.999798845119145,-5.01870527635316
"NAF1",0.176877271684317,1.61317464284573,0.940109091247632,0.349180813229021,0.999798845119145,-5.0187977669265
"TFEB",0.169464822831357,3.25255861663883,0.939965604941906,0.349254086369687,0.999798845119145,-5.01890382614239
"LINC02376",0.186770472551584,0.473172481886227,0.939914504354958,0.349280183935438,0.999798845119145,-5.0189415937737
"ATF4P3",-0.239849718169338,2.19453940311218,-0.939909148057976,0.349282919520953,0.999798845119145,-5.01894555241101
"MYL6B",-0.194580697919293,1.99988039442355,-0.939888457109152,0.349293486999503,0.999798845119145,-5.01896084410387
"COX7B",0.19680249136343,5.20804365036281,0.939807947651909,0.349334607514262,0.999798845119145,-5.01902034165917
"RNA5SP325",-0.333412441573682,1.72865840412782,-0.939805937542936,0.349335634225,0.999798845119145,-5.01902182709235
